gx,gy,x_center,y_center,total_hits,entropy_bits,normalized_entropy,dominant_share,share_stem,share_bulk,share_left,share_right
66,22,0.325000,1.125000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
67,22,0.375000,1.125000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
68,22,0.425000,1.125000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
69,22,0.475000,1.125000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
70,22,0.525000,1.125000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
71,22,0.575000,1.125000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
72,22,0.625000,1.125000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
73,22,0.675000,1.125000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74,22,0.725000,1.125000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75,22,0.775000,1.125000,18,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
79,22,0.975000,1.125000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
80,22,1.025000,1.125000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
81,22,1.075000,1.125000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
82,22,1.125000,1.125000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
84,22,1.225000,1.125000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
85,22,1.275000,1.125000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
86,22,1.325000,1.125000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
87,22,1.375000,1.125000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
88,22,1.425000,1.125000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
89,22,1.475000,1.125000,12,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
90,22,1.525000,1.125000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
91,22,1.575000,1.125000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
60,23,0.025000,1.175000,52,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
61,23,0.075000,1.175000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
62,23,0.125000,1.175000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
63,23,0.175000,1.175000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
64,23,0.225000,1.175000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
65,23,0.275000,1.175000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
66,23,0.325000,1.175000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
67,23,0.375000,1.175000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
68,23,0.425000,1.175000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
69,23,0.475000,1.175000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
70,23,0.525000,1.175000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
71,23,0.575000,1.175000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
72,23,0.625000,1.175000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
73,23,0.675000,1.175000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75,23,0.775000,1.175000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
76,23,0.825000,1.175000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
77,23,0.875000,1.175000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
78,23,0.925000,1.175000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
79,23,0.975000,1.175000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
80,23,1.025000,1.175000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
82,23,1.125000,1.175000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
83,23,1.175000,1.175000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
84,23,1.225000,1.175000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
85,23,1.275000,1.175000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
86,23,1.325000,1.175000,10,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
87,23,1.375000,1.175000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
88,23,1.425000,1.175000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
89,23,1.475000,1.175000,10,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
90,23,1.525000,1.175000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
91,23,1.575000,1.175000,14,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
92,23,1.625000,1.175000,13,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
60,24,0.025000,1.225000,42,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
61,24,0.075000,1.225000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
62,24,0.125000,1.225000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
63,24,0.175000,1.225000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
64,24,0.225000,1.225000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
65,24,0.275000,1.225000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
66,24,0.325000,1.225000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
67,24,0.375000,1.225000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
68,24,0.425000,1.225000,8,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
69,24,0.475000,1.225000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
70,24,0.525000,1.225000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
71,24,0.575000,1.225000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
72,24,0.625000,1.225000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
73,24,0.675000,1.225000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74,24,0.725000,1.225000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75,24,0.775000,1.225000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
77,24,0.875000,1.225000,11,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
78,24,0.925000,1.225000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
79,24,0.975000,1.225000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
80,24,1.025000,1.225000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
81,24,1.075000,1.225000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
82,24,1.125000,1.225000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
83,24,1.175000,1.225000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
84,24,1.225000,1.225000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
85,24,1.275000,1.225000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
86,24,1.325000,1.225000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
87,24,1.375000,1.225000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
88,24,1.425000,1.225000,11,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
89,24,1.475000,1.225000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
90,24,1.525000,1.225000,12,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
91,24,1.575000,1.225000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
92,24,1.625000,1.225000,11,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
93,24,1.675000,1.225000,11,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
60,25,0.025000,1.275000,46,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
63,25,0.175000,1.275000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
64,25,0.225000,1.275000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
65,25,0.275000,1.275000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
66,25,0.325000,1.275000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
67,25,0.375000,1.275000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
68,25,0.425000,1.275000,11,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
69,25,0.475000,1.275000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
70,25,0.525000,1.275000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
71,25,0.575000,1.275000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
72,25,0.625000,1.275000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
73,25,0.675000,1.275000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74,25,0.725000,1.275000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75,25,0.775000,1.275000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
78,25,0.925000,1.275000,10,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
79,25,0.975000,1.275000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
80,25,1.025000,1.275000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
81,25,1.075000,1.275000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
82,25,1.125000,1.275000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
83,25,1.175000,1.275000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
84,25,1.225000,1.275000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
85,25,1.275000,1.275000,12,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
86,25,1.325000,1.275000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
87,25,1.375000,1.275000,13,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
88,25,1.425000,1.275000,13,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
89,25,1.475000,1.275000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
90,25,1.525000,1.275000,8,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
91,25,1.575000,1.275000,15,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
92,25,1.625000,1.275000,11,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
93,25,1.675000,1.275000,22,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
94,25,1.725000,1.275000,34,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
60,26,0.025000,1.325000,48,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
63,26,0.175000,1.325000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
64,26,0.225000,1.325000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
65,26,0.275000,1.325000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
66,26,0.325000,1.325000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
67,26,0.375000,1.325000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
68,26,0.425000,1.325000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
69,26,0.475000,1.325000,11,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
70,26,0.525000,1.325000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
71,26,0.575000,1.325000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
72,26,0.625000,1.325000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
73,26,0.675000,1.325000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74,26,0.725000,1.325000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75,26,0.775000,1.325000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
76,26,0.825000,1.325000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
78,26,0.925000,1.325000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
79,26,0.975000,1.325000,12,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
80,26,1.025000,1.325000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
81,26,1.075000,1.325000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
82,26,1.125000,1.325000,11,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
83,26,1.175000,1.325000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
84,26,1.225000,1.325000,15,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
85,26,1.275000,1.325000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
86,26,1.325000,1.325000,11,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
87,26,1.375000,1.325000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
89,26,1.475000,1.325000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
90,26,1.525000,1.325000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
94,26,1.725000,1.325000,19,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
95,26,1.775000,1.325000,13,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
60,27,0.025000,1.375000,57,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
64,27,0.225000,1.375000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
65,27,0.275000,1.375000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
66,27,0.325000,1.375000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
67,27,0.375000,1.375000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
68,27,0.425000,1.375000,8,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
69,27,0.475000,1.375000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
70,27,0.525000,1.375000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
71,27,0.575000,1.375000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
72,27,0.625000,1.375000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
73,27,0.675000,1.375000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74,27,0.725000,1.375000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75,27,0.775000,1.375000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
76,27,0.825000,1.375000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
77,27,0.875000,1.375000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
78,27,0.925000,1.375000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
79,27,0.975000,1.375000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
80,27,1.025000,1.375000,14,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
81,27,1.075000,1.375000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
82,27,1.125000,1.375000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
83,27,1.175000,1.375000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
84,27,1.225000,1.375000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
85,27,1.275000,1.375000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
86,27,1.325000,1.375000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
87,27,1.375000,1.375000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
88,27,1.425000,1.375000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
89,27,1.475000,1.375000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
90,27,1.525000,1.375000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
91,27,1.575000,1.375000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
92,27,1.625000,1.375000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
60,28,0.025000,1.425000,43,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
64,28,0.225000,1.425000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
65,28,0.275000,1.425000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
66,28,0.325000,1.425000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
67,28,0.375000,1.425000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
68,28,0.425000,1.425000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
69,28,0.475000,1.425000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
70,28,0.525000,1.425000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
71,28,0.575000,1.425000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
72,28,0.625000,1.425000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
73,28,0.675000,1.425000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74,28,0.725000,1.425000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75,28,0.775000,1.425000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
76,28,0.825000,1.425000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
77,28,0.875000,1.425000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
78,28,0.925000,1.425000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
79,28,0.975000,1.425000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
80,28,1.025000,1.425000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
81,28,1.075000,1.425000,17,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
85,28,1.275000,1.425000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
86,28,1.325000,1.425000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
87,28,1.375000,1.425000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
88,28,1.425000,1.425000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
89,28,1.475000,1.425000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
90,28,1.525000,1.425000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
91,28,1.575000,1.425000,8,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
92,28,1.625000,1.425000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
93,28,1.675000,1.425000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
60,29,0.025000,1.475000,58,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
65,29,0.275000,1.475000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
66,29,0.325000,1.475000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
67,29,0.375000,1.475000,8,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
68,29,0.425000,1.475000,8,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
69,29,0.475000,1.475000,8,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
70,29,0.525000,1.475000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
71,29,0.575000,1.475000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
72,29,0.625000,1.475000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
73,29,0.675000,1.475000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
74,29,0.725000,1.475000,8,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
75,29,0.775000,1.475000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
76,29,0.825000,1.475000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
77,29,0.875000,1.475000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
78,29,0.925000,1.475000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
79,29,0.975000,1.475000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
80,29,1.025000,1.475000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
81,29,1.075000,1.475000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
82,29,1.125000,1.475000,15,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
83,29,1.175000,1.475000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
84,29,1.225000,1.475000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
85,29,1.275000,1.475000,3,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
86,29,1.325000,1.475000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
87,29,1.375000,1.475000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
88,29,1.425000,1.475000,6,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
89,29,1.475000,1.475000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
90,29,1.525000,1.475000,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
91,29,1.575000,1.475000,9,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
92,29,1.625000,1.475000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
93,29,1.675000,1.475000,8,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
94,29,1.725000,1.475000,10,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
95,29,1.775000,1.475000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
60,30,0.025000,1.525000,94,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
65,30,0.275000,1.525000,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
66,30,0.325000,1.525000,11,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
67,30,0.375000,1.525000,14,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
68,30,0.425000,1.525000,5,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
69,30,0.475000,1.525000,10,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
71,30,0.575000,1.525000,10,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
72,30,0.625000,1.525000,4,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
73,30,0.675000,1.525000,7,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
