candidate_id,status,selected_rank,score,lambda_max,occupancy,span_x,span_y,aspect_ratio,min_x,max_x,min_y,max_y,a0,a1,a2,a3,a4,a5,b0,b1,b2,b3,b4,b5
115,collapsed,,0.000000,-0.596241,0.003125,1.008555,0.765727,0.759231,-0.413340,0.595215,-0.115243,0.650484,-0.140814,-0.424853,0.178213,-0.548961,1.070147,0.217292,0.114104,-0.891266,0.999446,1.108553,-1.084527,1.141627
116,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.589728,1.182577,-0.730214,-0.954579,0.576695,0.194132,1.059283,1.108178,-0.140651,-0.884977,0.215076,-1.107016
117,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.293046,0.217255,0.288702,-0.197269,-1.071161,0.283587,0.354482,0.851959,-0.692096,1.151416,-0.215558,0.932894
118,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.633376,0.217662,0.830274,0.880657,-0.787010,-0.967371,-0.171980,-0.388424,0.005934,0.632224,0.565160,-0.765965
119,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.404944,-0.757868,-0.761130,0.663790,-0.096177,-0.887632,-0.434705,-0.251931,1.079185,-0.561716,-1.174330,-0.150259
120,collapsed,,0.000000,-0.050242,0.005625,1.209100,0.550665,0.455434,-0.086388,1.122712,0.042544,0.593209,0.885247,-0.908687,-0.962064,0.933221,0.963231,0.632334,0.619658,0.165421,-0.911673,1.170088,-0.081372,-0.957816
121,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.208506,-0.573335,-0.407011,-0.900174,0.653193,0.437420,-0.826048,1.051144,-0.631850,0.993283,-0.314929,0.901502
122,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.138468,0.030095,-1.180375,-0.386830,-0.738005,-0.634417,0.680892,-0.916069,-0.778636,-0.646087,-1.090419,0.228555
123,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.826199,1.079967,-0.372257,1.196086,0.284252,-0.227285,0.875617,0.136810,0.458791,0.638848,0.487743,0.204890
124,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.023131,-0.095130,1.122624,-0.498050,-0.415362,-0.663856,0.231196,1.004811,1.010210,-0.235897,-0.693681,1.052726
125,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.069540,-0.514139,-0.556974,0.436997,1.022891,-0.936179,0.847561,-0.988477,-0.527290,1.132082,0.335218,0.702195
126,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.322123,-0.272294,0.831560,-0.704103,-0.201992,-0.242644,-0.985053,0.906544,-0.829435,0.577103,-1.009377,0.235476
127,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.153976,-0.990508,-0.655088,0.029189,0.148223,0.845943,-0.115650,0.084196,-0.491277,-0.781705,0.422558,-0.853963
128,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.583792,0.556817,-0.631997,0.348375,-0.930955,-1.150355,0.236373,0.586170,0.509599,0.890166,0.865387,0.129330
129,collapsed,,0.000000,-0.502757,0.000000,0.000000,0.000000,0.000000,0.201422,0.201422,-0.669505,-0.669505,0.209657,-0.344130,-0.312823,-0.922135,-0.160163,-0.352069,-0.963916,0.896718,-1.002489,-0.752701,0.128663,0.310327
130,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.290055,-0.354345,0.048790,-0.668857,0.507391,0.337016,-0.298421,0.588345,1.149522,0.182227,1.098530,-0.510041
131,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.141606,0.581737,-0.046980,0.966130,0.037855,-0.857981,0.829708,0.194994,-1.066008,-0.951216,0.949825,0.634994
132,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.569729,0.377193,-0.179978,0.756059,0.881559,-0.678892,-0.687201,1.185617,-1.145903,-0.545978,0.698863,-0.601794
133,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.049318,-0.304945,-0.505333,1.173688,1.063916,-0.422917,0.336651,-0.922597,-0.360784,-0.745637,1.109898,0.742234
134,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.584713,0.795050,-0.651886,-0.652133,-0.214376,-0.379329,-0.021100,1.022427,-1.147789,-0.789927,-0.508126,-0.850459
135,collapsed,,0.000000,-0.135511,0.000000,0.000000,0.000000,0.000000,0.865338,0.865338,-0.142278,-0.142278,0.988776,0.713612,-0.990478,-0.573430,0.629002,0.969160,-0.503181,0.412222,0.104297,1.033937,-0.375484,-0.001683
136,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.290582,0.382207,-0.590487,-0.604134,0.623884,-0.746836,0.922946,-0.644379,0.059807,-0.120919,0.013373,-0.058494
137,nonchaotic,,0.000000,-0.000149,0.096250,0.896385,0.780112,0.870286,0.189757,1.086142,-0.228290,0.551821,0.377285,-0.629846,1.004072,0.913281,0.578673,0.527301,0.720935,-1.103795,0.210029,-0.859151,0.449087,-0.619126
138,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.076902,0.271319,0.665871,0.416943,-0.364464,-1.153837,0.962578,0.887969,-0.343922,-1.037081,-0.380240,0.110387
139,collapsed,,0.000000,-0.124849,0.001250,1.008648,0.825099,0.818025,-0.592990,0.415658,-0.055275,0.769823,-0.504416,-0.185439,-0.270598,-1.114699,-0.128330,0.835595,0.501446,0.681179,0.056877,-0.223229,0.477669,-1.084007
140,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.073905,-0.182799,-0.115894,-0.520060,-0.845007,0.961158,-0.975947,0.765963,0.150028,0.152516,-0.388042,1.101849
141,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.911449,1.006140,0.242274,0.526615,0.244400,0.087936,-0.330302,-0.552325,1.075820,-0.195243,-0.907645,0.004762
142,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.953586,-0.119799,0.198247,-1.148603,-0.002189,-0.379743,1.183519,0.779833,0.930572,-0.976762,-0.079012,0.800296
143,collapsed,,0.000000,-0.237467,0.000000,0.000000,0.000000,0.000000,0.092023,0.092023,0.110545,0.110545,0.123866,-0.773406,-0.251224,-0.020653,0.410587,-0.304559,0.029171,-0.019900,-0.099864,-0.914116,0.965504,-1.095037
144,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.097042,1.098912,-0.748981,0.040031,-0.926147,0.512598,-1.052550,-0.277403,1.046398,-0.093432,-0.770952,-1.047273
145,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.638027,-0.412445,-1.076298,-0.216178,0.915637,1.013592,0.947294,-0.622315,1.104858,-0.452497,-1.034138,-0.612571
146,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.824966,0.488649,1.179043,-1.071061,-0.551300,-0.110563,-0.693450,0.118183,0.815145,-0.259943,-0.192238,-1.086675
147,nonchaotic,,0.000000,-0.000100,0.092500,0.414551,0.563792,0.735291,-1.005516,-0.590966,0.516241,1.080032,-0.961617,-0.795164,-0.565573,0.435316,0.830484,-0.666162,0.669475,-0.926730,-0.947150,0.546633,-0.386170,0.989637
148,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.539945,-0.115600,-0.340276,0.544138,0.257993,-1.059571,-0.865263,0.295993,-0.520671,0.860080,0.941790,0.406257
149,collapsed,,0.000000,-0.182476,0.000000,0.000000,0.000000,0.000000,-0.641816,-0.641816,-0.817175,-0.817175,-0.515702,-0.667935,0.557243,-0.901915,0.953370,0.700464,-0.439763,0.154836,0.069242,-0.045824,-0.085748,-0.528016
150,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.890126,-0.547020,0.392843,0.870852,-0.187211,-0.120419,-0.726716,-0.932252,0.432929,0.362190,0.647865,0.809737
151,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865435,0.677465,-1.097803,-0.344786,-0.412305,-1.106239,-0.752859,-0.799835,-0.718461,0.391485,0.190291,-1.082762
152,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.772740,0.309856,0.414346,0.777860,-0.527160,0.863922,0.897405,-0.813995,0.416505,0.755228,0.506996,-0.102804
153,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.195314,-0.326672,0.210281,0.162221,-0.964082,-0.735769,0.835649,0.215475,0.377675,0.852929,0.929135,-0.296584
154,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.982773,0.348925,0.576261,-0.090019,0.560428,0.376894,-1.119282,-0.515792,0.205927,0.740569,-0.909530,1.043352
155,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.282381,0.614617,0.896779,-0.756793,-0.772253,-0.273257,-1.171205,0.721189,-0.120919,-0.815539,-0.650180,-0.781103
156,nonchaotic,,0.000000,-0.000012,0.094375,0.337587,0.696988,0.484351,-0.104038,0.233549,0.689914,1.386901,-0.320805,-0.996345,-0.866486,0.825945,0.357665,0.027583,0.907477,-0.996200,-0.394203,-1.027699,0.634600,-0.355337
157,accepted,,0.017961,0.191580,0.093750,1.967529,1.807620,0.918726,-1.134848,0.832681,-1.012850,0.794770,0.533792,0.210463,-0.396256,-0.956833,1.066001,-1.185565,0.404018,-0.138770,0.587471,0.691914,-1.170539,-0.728952
158,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.025177,-0.393573,-0.350524,1.174816,0.497365,0.590605,-0.949056,0.975961,1.095366,-1.054589,-0.302986,-0.022723
159,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.153001,0.345211,-0.555741,0.156734,-0.771554,0.983577,-0.236417,0.005847,-0.769706,0.369381,-0.855732,-0.959357
160,collapsed,,0.000000,-0.702732,0.000000,0.000000,0.000000,0.000000,-0.596016,-0.596016,0.464402,0.464402,-1.114708,-1.079863,0.476392,0.648829,0.043208,-0.624245,0.971825,1.066133,-0.967614,-0.331365,0.599621,0.470886
161,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.483671,0.713705,-0.146861,0.235891,0.983193,-0.665057,0.429143,-0.451039,-0.923415,-0.303425,-0.803429,-0.217982
162,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.634988,-0.033411,0.952245,0.109807,-0.583974,-0.836028,0.680588,-0.602509,-0.339354,-0.852846,-0.967244,-0.246211
163,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.758476,0.590591,0.546128,1.191374,0.641680,-0.434734,0.934897,0.174951,0.741117,0.754808,0.382663,-1.162964
164,collapsed,,0.000000,-0.081353,0.000000,0.000000,0.000000,0.000000,0.055002,0.055002,0.724552,0.724552,-0.488959,-0.905800,-1.183850,-0.130602,0.800172,0.043436,0.562323,-0.814932,-1.096098,-0.468391,0.392782,-0.105826
165,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.965674,-0.195702,0.326854,1.152159,-1.179256,1.185985,0.012852,-0.105682,1.025505,-0.427762,0.456596,-0.573046
166,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.562496,-0.868810,-0.466440,0.904988,0.819001,1.094798,-0.527429,-0.333724,-0.408018,0.535239,-0.070555,-0.677808
167,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865503,0.920245,-0.645527,0.070630,1.054916,-0.996171,1.178147,0.930008,0.767432,0.737264,1.068174,-0.578189
168,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.801655,0.549881,-0.273364,0.113460,0.528474,-0.623929,-0.559340,-0.524653,1.106160,0.100982,-0.200916,1.080388
169,collapsed,,0.000000,-0.499461,0.000000,0.000000,0.000000,0.000000,-1.113860,-1.113860,-1.187633,-1.187633,-0.236496,1.063511,0.938958,0.802372,1.154206,-0.388780,-1.060223,0.268104,0.800216,0.999314,1.068107,-0.620378
170,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.747661,-0.639819,-0.379459,-0.239223,0.866469,0.686865,0.788234,-0.471931,0.449317,0.161438,-0.738191,-0.349572
171,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.048193,-0.284938,-1.016161,0.735969,0.908767,0.654441,-0.595125,-0.303878,0.363761,-0.463639,0.647939,-0.483449
172,accepted,3,0.051242,0.116294,0.440625,0.928789,0.920838,0.991439,-0.196483,0.732307,-0.846264,0.074574,0.045546,-0.974263,-0.457827,-0.002623,-0.635266,0.345553,-0.622914,-0.276995,1.016600,-0.849505,0.879086,0.889864
173,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.805991,0.599704,-1.144748,0.304653,-0.511859,-0.783931,-1.191836,-0.693640,-0.960910,-0.126169,-1.118029,-0.892117
174,collapsed,,0.000000,-0.626612,0.000000,0.000000,0.000000,0.000000,-0.180140,-0.180140,-0.989061,-0.989061,-0.499405,0.660768,0.124688,0.686234,-1.198811,-0.893146,-0.404627,-0.539911,-1.123912,0.572263,0.995354,0.242561
175,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.628312,0.147775,0.491669,-0.825799,-0.157280,-1.021534,-0.181516,0.466964,-1.136250,-0.686644,0.086627,-0.015479
176,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.221888,-0.553746,0.227301,-0.471012,-0.989320,1.165675,0.560874,-0.207906,0.885714,-0.945617,-1.128117,0.057127
177,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.621196,-0.779447,0.118432,-0.567276,-0.359151,0.295763,0.934005,0.145353,0.792766,0.995751,0.114637,1.076396
178,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.223132,-0.837076,0.754857,1.154645,0.939942,-0.608608,1.133077,0.531481,0.933589,0.612413,0.486944,-1.105843
179,nonchaotic,,0.000000,0.000336,0.093750,0.466998,0.247688,0.530384,-0.863466,-0.396468,0.439954,0.687642,-0.055656,-0.050897,0.279110,-0.167058,-0.867478,-0.821344,0.289949,-0.979804,-1.145975,0.028053,0.888174,-0.941678
180,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.423838,-0.105436,0.532804,-0.163223,0.833378,-0.554416,0.035233,0.882152,-0.504768,0.105637,-0.443643,0.231151
181,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.717451,0.809192,-0.620161,0.448553,1.032903,-0.263431,-0.878586,0.400145,-1.037266,0.969277,0.023919,0.100220
182,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.046158,0.272351,-0.433770,0.468856,0.136494,-0.504217,0.140844,-0.888117,-0.119113,0.595599,-1.102164,0.876785
183,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.039119,-0.765699,1.004166,0.555934,-0.615127,1.091138,-0.252803,1.047243,0.580562,-0.289220,0.631572,0.533878
184,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.328329,1.077311,-1.097876,-0.484947,0.154070,0.126353,-0.164378,-0.841899,-0.278077,0.633845,-0.759987,0.820098
185,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.526443,-0.273981,0.967615,0.701558,-0.629625,0.651809,-0.680990,-0.719992,1.146646,0.868798,-1.198171,0.485313
186,collapsed,,0.000000,-0.167558,0.000000,0.000000,0.000000,0.000000,0.479273,0.479273,-0.164077,-0.164077,0.817304,-0.453960,-0.243755,0.876934,0.062023,0.544864,-0.265786,0.320525,-0.330609,-0.192001,-0.104041,-0.302253
187,collapsed,,0.000000,-0.218718,0.000000,0.000000,0.000000,0.000000,0.105377,0.105377,0.186401,0.186401,0.248601,0.357253,-0.877699,0.108980,-0.766042,-0.877042,0.094705,0.611685,-1.043674,0.959808,0.166969,-0.320865
188,collapsed,,0.000000,-0.704925,0.000000,0.000000,0.000000,0.000000,-0.388698,-0.388698,0.285464,0.285464,-0.439162,0.321148,0.039124,0.307310,0.798883,-0.301523,0.152246,-0.672212,1.080138,0.313033,-0.657241,-0.845644
189,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.814857,1.163686,-1.084252,-1.022663,1.196365,-1.027808,0.843138,0.625328,0.824369,-0.571027,0.886077,0.701533
190,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.126210,-1.089387,-0.635224,-0.094888,0.689956,1.146612,0.764197,0.695552,-0.769804,0.606496,-0.617450,-0.137263
191,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093809,-0.625098,-0.305932,-1.195748,-0.065403,0.526771,0.478828,0.160024,0.661669,1.135346,0.796434,-0.085955
192,collapsed,,0.000000,-0.241293,0.003750,0.369530,1.684623,0.219355,0.360734,0.730265,-0.968906,0.715717,0.557206,-0.462508,1.073007,-0.620036,-0.069582,-0.111405,0.600505,-0.684787,0.576154,-0.110115,-1.089962,-1.052086
193,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101904,0.475248,0.941951,1.168295,-0.020840,1.085777,0.916592,0.584126,-0.799325,1.017673,0.737800,-0.036710
194,collapsed,,0.000000,-0.095678,0.000000,0.000000,0.000000,0.000000,-0.314130,-0.314130,-0.254217,-0.254217,-0.309845,0.094933,1.067637,-0.409188,0.087531,-0.385095,-0.727646,-0.611595,0.700637,0.322016,-0.807622,-0.291742
195,collapsed,,0.000000,-0.006189,0.003750,1.170806,0.306010,0.261367,-0.365381,0.805425,0.405473,0.711483,-0.159001,-0.689480,-0.832676,1.163120,0.853996,0.991358,0.617423,-0.464884,0.568607,0.471922,0.287237,-1.039836
196,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.071834,-0.032208,1.180233,-0.409769,0.472617,0.120494,1.199808,-0.434095,0.541941,-0.477968,0.578917,-0.372120
197,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.866441,0.620272,-1.113717,0.297713,0.025268,0.720706,-0.380146,0.542333,0.141138,-0.813954,-0.573872,0.684130
198,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.085014,1.052884,-1.029333,-0.131738,-0.807917,0.266832,-0.824678,0.681677,0.252995,0.509738,-0.079000,0.091245
199,diverged,,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053838,0.032880,0.217898,-1.019730,0.068117,0.636688,0.732045,0.465918,0.902744,0.880675,0.493462,0.157597
