gx,gy,x_center,y_center,first_hit,hits
78,10,0.925,0.525,-1,0
79,10,0.975,0.525,-1,0
80,10,1.025,0.525,-1,0
81,10,1.075,0.525,-1,0
82,10,1.125,0.525,-1,0
83,10,1.175,0.525,-1,0
84,10,1.225,0.525,-1,0
85,10,1.275,0.525,-1,0
86,10,1.325,0.525,-1,0
87,10,1.375,0.525,-1,0
88,10,1.425,0.525,-1,0
89,10,1.475,0.525,-1,0
90,10,1.525,0.525,-1,0
91,10,1.575,0.525,-1,0
92,10,1.625,0.525,-1,0
93,10,1.675,0.525,-1,0
94,10,1.725,0.525,-1,0
95,10,1.775,0.525,-1,0
96,10,1.825,0.525,-1,0
97,10,1.875,0.525,-1,0
98,10,1.925,0.525,-1,0
99,10,1.975,0.525,-1,0
100,10,2.025,0.525,-1,0
101,10,2.075,0.525,-1,0
102,10,2.125,0.525,-1,0
103,10,2.175,0.525,-1,0
104,10,2.225,0.525,-1,0
105,10,2.275,0.525,-1,0
106,10,2.325,0.525,-1,0
107,10,2.375,0.525,-1,0
108,10,2.425,0.525,-1,0
109,10,2.475,0.525,-1,0
110,10,2.525,0.525,-1,0
111,10,2.575,0.525,-1,0
112,10,2.625,0.525,-1,0
113,10,2.675,0.525,-1,0
114,10,2.725,0.525,-1,0
115,10,2.775,0.525,-1,0
116,10,2.825,0.525,-1,0
117,10,2.875,0.525,-1,0
118,10,2.925,0.525,-1,0
119,10,2.975,0.525,-1,0
0,11,-2.975,0.575,-1,0
1,11,-2.925,0.575,-1,0
2,11,-2.875,0.575,-1,0
3,11,-2.825,0.575,-1,0
4,11,-2.775,0.575,-1,0
5,11,-2.725,0.575,-1,0
6,11,-2.675,0.575,-1,0
7,11,-2.625,0.575,-1,0
8,11,-2.575,0.575,-1,0
9,11,-2.525,0.575,-1,0
10,11,-2.475,0.575,-1,0
11,11,-2.425,0.575,-1,0
12,11,-2.375,0.575,-1,0
13,11,-2.325,0.575,-1,0
14,11,-2.275,0.575,-1,0
15,11,-2.225,0.575,-1,0
16,11,-2.175,0.575,-1,0
17,11,-2.125,0.575,-1,0
18,11,-2.075,0.575,-1,0
19,11,-2.025,0.575,-1,0
20,11,-1.975,0.575,-1,0
21,11,-1.925,0.575,-1,0
22,11,-1.875,0.575,-1,0
23,11,-1.825,0.575,-1,0
24,11,-1.775,0.575,-1,0
25,11,-1.725,0.575,-1,0
26,11,-1.675,0.575,-1,0
27,11,-1.625,0.575,-1,0
28,11,-1.575,0.575,-1,0
29,11,-1.525,0.575,-1,0
30,11,-1.475,0.575,-1,0
31,11,-1.425,0.575,-1,0
32,11,-1.375,0.575,-1,0
33,11,-1.325,0.575,-1,0
34,11,-1.275,0.575,-1,0
35,11,-1.225,0.575,-1,0
36,11,-1.175,0.575,-1,0
37,11,-1.125,0.575,-1,0
38,11,-1.075,0.575,-1,0
39,11,-1.025,0.575,-1,0
40,11,-0.975,0.575,-1,0
41,11,-0.925,0.575,-1,0
42,11,-0.875,0.575,-1,0
43,11,-0.825,0.575,-1,0
44,11,-0.775,0.575,-1,0
45,11,-0.725,0.575,-1,0
46,11,-0.675,0.575,-1,0
47,11,-0.625,0.575,-1,0
48,11,-0.575,0.575,-1,0
49,11,-0.525,0.575,-1,0
50,11,-0.475,0.575,-1,0
51,11,-0.425,0.575,-1,0
52,11,-0.375,0.575,-1,0
53,11,-0.325,0.575,-1,0
54,11,-0.275,0.575,-1,0
55,11,-0.225,0.575,-1,0
56,11,-0.175,0.575,-1,0
57,11,-0.125,0.575,-1,0
58,11,-0.075,0.575,-1,0
59,11,-0.025,0.575,-1,0
60,11,0.025,0.575,8656,25
61,11,0.075,0.575,-1,0
62,11,0.125,0.575,6643,6
63,11,0.175,0.575,56192,5
64,11,0.225,0.575,-1,0
65,11,0.275,0.575,-1,0
66,11,0.325,0.575,-1,0
67,11,0.375,0.575,-1,0
68,11,0.425,0.575,-1,0
69,11,0.475,0.575,-1,0
70,11,0.525,0.575,-1,0
71,11,0.575,0.575,-1,0
72,11,0.625,0.575,-1,0
73,11,0.675,0.575,48242,1
74,11,0.725,0.575,21324,4
75,11,0.775,0.575,89193,1
76,11,0.825,0.575,23455,2
77,11,0.875,0.575,6284,4
78,11,0.925,0.575,19089,5
79,11,0.975,0.575,-1,0
80,11,1.025,0.575,-1,0
81,11,1.075,0.575,-1,0
82,11,1.125,0.575,-1,0
83,11,1.175,0.575,-1,0
84,11,1.225,0.575,-1,0
85,11,1.275,0.575,-1,0
86,11,1.325,0.575,-1,0
87,11,1.375,0.575,-1,0
88,11,1.425,0.575,-1,0
89,11,1.475,0.575,-1,0
90,11,1.525,0.575,-1,0
91,11,1.575,0.575,-1,0
92,11,1.625,0.575,-1,0
93,11,1.675,0.575,-1,0
94,11,1.725,0.575,-1,0
95,11,1.775,0.575,-1,0
96,11,1.825,0.575,-1,0
97,11,1.875,0.575,-1,0
98,11,1.925,0.575,-1,0
99,11,1.975,0.575,-1,0
100,11,2.025,0.575,-1,0
101,11,2.075,0.575,-1,0
102,11,2.125,0.575,-1,0
103,11,2.175,0.575,-1,0
104,11,2.225,0.575,-1,0
105,11,2.275,0.575,-1,0
106,11,2.325,0.575,-1,0
107,11,2.375,0.575,-1,0
108,11,2.425,0.575,-1,0
109,11,2.475,0.575,-1,0
110,11,2.525,0.575,-1,0
111,11,2.575,0.575,-1,0
112,11,2.625,0.575,-1,0
113,11,2.675,0.575,-1,0
114,11,2.725,0.575,-1,0
115,11,2.775,0.575,-1,0
116,11,2.825,0.575,-1,0
117,11,2.875,0.575,-1,0
118,11,2.925,0.575,-1,0
119,11,2.975,0.575,-1,0
0,12,-2.975,0.625,-1,0
1,12,-2.925,0.625,-1,0
2,12,-2.875,0.625,-1,0
3,12,-2.825,0.625,-1,0
4,12,-2.775,0.625,-1,0
5,12,-2.725,0.625,-1,0
6,12,-2.675,0.625,-1,0
7,12,-2.625,0.625,-1,0
8,12,-2.575,0.625,-1,0
9,12,-2.525,0.625,-1,0
10,12,-2.475,0.625,-1,0
11,12,-2.425,0.625,-1,0
12,12,-2.375,0.625,-1,0
13,12,-2.325,0.625,-1,0
14,12,-2.275,0.625,-1,0
15,12,-2.225,0.625,-1,0
16,12,-2.175,0.625,-1,0
17,12,-2.125,0.625,-1,0
18,12,-2.075,0.625,-1,0
19,12,-2.025,0.625,-1,0
20,12,-1.975,0.625,-1,0
21,12,-1.925,0.625,-1,0
22,12,-1.875,0.625,-1,0
23,12,-1.825,0.625,-1,0
24,12,-1.775,0.625,-1,0
25,12,-1.725,0.625,-1,0
26,12,-1.675,0.625,-1,0
27,12,-1.625,0.625,-1,0
28,12,-1.575,0.625,-1,0
29,12,-1.525,0.625,-1,0
30,12,-1.475,0.625,-1,0
31,12,-1.425,0.625,-1,0
32,12,-1.375,0.625,-1,0
33,12,-1.325,0.625,-1,0
34,12,-1.275,0.625,-1,0
35,12,-1.225,0.625,-1,0
36,12,-1.175,0.625,-1,0
37,12,-1.125,0.625,-1,0
38,12,-1.075,0.625,-1,0
39,12,-1.025,0.625,-1,0
40,12,-0.975,0.625,-1,0
41,12,-0.925,0.625,-1,0
42,12,-0.875,0.625,-1,0
43,12,-0.825,0.625,-1,0
44,12,-0.775,0.625,-1,0
45,12,-0.725,0.625,-1,0
46,12,-0.675,0.625,-1,0
47,12,-0.625,0.625,-1,0
48,12,-0.575,0.625,-1,0
49,12,-0.525,0.625,-1,0
50,12,-0.475,0.625,-1,0
51,12,-0.425,0.625,-1,0
52,12,-0.375,0.625,-1,0
53,12,-0.325,0.625,-1,0
54,12,-0.275,0.625,-1,0
55,12,-0.225,0.625,-1,0
56,12,-0.175,0.625,-1,0
57,12,-0.125,0.625,-1,0
58,12,-0.075,0.625,-1,0
59,12,-0.025,0.625,-1,0
60,12,0.025,0.625,6616,36
61,12,0.075,0.625,-1,0
62,12,0.125,0.625,72186,3
63,12,0.175,0.625,16023,3
64,12,0.225,0.625,4847,9
65,12,0.275,0.625,-1,0
66,12,0.325,0.625,-1,0
67,12,0.375,0.625,-1,0
68,12,0.425,0.625,-1,0
69,12,0.475,0.625,-1,0
70,12,0.525,0.625,-1,0
71,12,0.575,0.625,-1,0
72,12,0.625,0.625,-1,0
73,12,0.675,0.625,6943,3
74,12,0.725,0.625,7741,3
75,12,0.775,0.625,17891,3
76,12,0.825,0.625,36218,1
77,12,0.875,0.625,12082,4
78,12,0.925,0.625,8988,2
79,12,0.975,0.625,20636,3
80,12,1.025,0.625,1078,7
81,12,1.075,0.625,12182,4
82,12,1.125,0.625,21509,1
83,12,1.175,0.625,-1,0
84,12,1.225,0.625,-1,0
85,12,1.275,0.625,-1,0
86,12,1.325,0.625,-1,0
87,12,1.375,0.625,-1,0
88,12,1.425,0.625,-1,0
89,12,1.475,0.625,-1,0
90,12,1.525,0.625,-1,0
91,12,1.575,0.625,-1,0
92,12,1.625,0.625,-1,0
93,12,1.675,0.625,-1,0
94,12,1.725,0.625,-1,0
95,12,1.775,0.625,-1,0
96,12,1.825,0.625,-1,0
97,12,1.875,0.625,-1,0
98,12,1.925,0.625,-1,0
99,12,1.975,0.625,-1,0
100,12,2.025,0.625,-1,0
101,12,2.075,0.625,-1,0
102,12,2.125,0.625,-1,0
103,12,2.175,0.625,-1,0
104,12,2.225,0.625,-1,0
105,12,2.275,0.625,-1,0
106,12,2.325,0.625,-1,0
107,12,2.375,0.625,-1,0
108,12,2.425,0.625,-1,0
109,12,2.475,0.625,-1,0
110,12,2.525,0.625,-1,0
111,12,2.575,0.625,-1,0
112,12,2.625,0.625,-1,0
113,12,2.675,0.625,-1,0
114,12,2.725,0.625,-1,0
115,12,2.775,0.625,-1,0
116,12,2.825,0.625,-1,0
117,12,2.875,0.625,-1,0
118,12,2.925,0.625,-1,0
119,12,2.975,0.625,-1,0
0,13,-2.975,0.675,-1,0
1,13,-2.925,0.675,-1,0
2,13,-2.875,0.675,-1,0
3,13,-2.825,0.675,-1,0
4,13,-2.775,0.675,-1,0
5,13,-2.725,0.675,-1,0
6,13,-2.675,0.675,-1,0
7,13,-2.625,0.675,-1,0
8,13,-2.575,0.675,-1,0
9,13,-2.525,0.675,-1,0
10,13,-2.475,0.675,-1,0
11,13,-2.425,0.675,-1,0
12,13,-2.375,0.675,-1,0
13,13,-2.325,0.675,-1,0
14,13,-2.275,0.675,-1,0
15,13,-2.225,0.675,-1,0
16,13,-2.175,0.675,-1,0
17,13,-2.125,0.675,-1,0
18,13,-2.075,0.675,-1,0
19,13,-2.025,0.675,-1,0
20,13,-1.975,0.675,-1,0
21,13,-1.925,0.675,-1,0
22,13,-1.875,0.675,-1,0
23,13,-1.825,0.675,-1,0
24,13,-1.775,0.675,-1,0
25,13,-1.725,0.675,-1,0
26,13,-1.675,0.675,-1,0
27,13,-1.625,0.675,-1,0
28,13,-1.575,0.675,-1,0
29,13,-1.525,0.675,-1,0
30,13,-1.475,0.675,-1,0
31,13,-1.425,0.675,-1,0
32,13,-1.375,0.675,-1,0
33,13,-1.325,0.675,-1,0
34,13,-1.275,0.675,-1,0
35,13,-1.225,0.675,-1,0
36,13,-1.175,0.675,-1,0
37,13,-1.125,0.675,-1,0
38,13,-1.075,0.675,-1,0
39,13,-1.025,0.675,-1,0
40,13,-0.975,0.675,-1,0
41,13,-0.925,0.675,-1,0
42,13,-0.875,0.675,-1,0
43,13,-0.825,0.675,-1,0
44,13,-0.775,0.675,-1,0
45,13,-0.725,0.675,-1,0
46,13,-0.675,0.675,-1,0
47,13,-0.625,0.675,-1,0
48,13,-0.575,0.675,-1,0
49,13,-0.525,0.675,-1,0
50,13,-0.475,0.675,-1,0
51,13,-0.425,0.675,-1,0
52,13,-0.375,0.675,-1,0
53,13,-0.325,0.675,-1,0
54,13,-0.275,0.675,-1,0
55,13,-0.225,0.675,-1,0
56,13,-0.175,0.675,-1,0
57,13,-0.125,0.675,-1,0
58,13,-0.075,0.675,-1,0
59,13,-0.025,0.675,-1,0
60,13,0.025,0.675,1622,41
61,13,0.075,0.675,-1,0
62,13,0.125,0.675,45230,1
63,13,0.175,0.675,-1,0
64,13,0.225,0.675,37161,2
65,13,0.275,0.675,1763,6
66,13,0.325,0.675,-1,0
67,13,0.375,0.675,-1,0
68,13,0.425,0.675,-1,0
69,13,0.475,0.675,-1,0
70,13,0.525,0.675,-1,0
71,13,0.575,0.675,-1,0
72,13,0.625,0.675,28285,1
73,13,0.675,0.675,42000,1
74,13,0.725,0.675,20261,3
75,13,0.775,0.675,20501,2
76,13,0.825,0.675,80254,1
77,13,0.875,0.675,22425,5
78,13,0.925,0.675,13459,2
79,13,0.975,0.675,83215,3
80,13,1.025,0.675,48087,1
81,13,1.075,0.675,11123,6
82,13,1.125,0.675,18318,4
83,13,1.175,0.675,20373,5
84,13,1.225,0.675,-1,0
85,13,1.275,0.675,-1,0
86,13,1.325,0.675,-1,0
87,13,1.375,0.675,-1,0
88,13,1.425,0.675,-1,0
89,13,1.475,0.675,-1,0
90,13,1.525,0.675,-1,0
91,13,1.575,0.675,-1,0
92,13,1.625,0.675,-1,0
93,13,1.675,0.675,-1,0
94,13,1.725,0.675,-1,0
95,13,1.775,0.675,-1,0
96,13,1.825,0.675,-1,0
97,13,1.875,0.675,-1,0
98,13,1.925,0.675,-1,0
99,13,1.975,0.675,-1,0
100,13,2.025,0.675,-1,0
101,13,2.075,0.675,-1,0
102,13,2.125,0.675,-1,0
103,13,2.175,0.675,-1,0
104,13,2.225,0.675,-1,0
105,13,2.275,0.675,-1,0
106,13,2.325,0.675,-1,0
107,13,2.375,0.675,-1,0
108,13,2.425,0.675,-1,0
109,13,2.475,0.675,-1,0
110,13,2.525,0.675,-1,0
111,13,2.575,0.675,-1,0
112,13,2.625,0.675,-1,0
113,13,2.675,0.675,-1,0
114,13,2.725,0.675,-1,0
115,13,2.775,0.675,-1,0
116,13,2.825,0.675,-1,0
117,13,2.875,0.675,-1,0
118,13,2.925,0.675,-1,0
119,13,2.975,0.675,-1,0
0,14,-2.975,0.725,-1,0
1,14,-2.925,0.725,-1,0
2,14,-2.875,0.725,-1,0
3,14,-2.825,0.725,-1,0
4,14,-2.775,0.725,-1,0
5,14,-2.725,0.725,-1,0
6,14,-2.675,0.725,-1,0
7,14,-2.625,0.725,-1,0
8,14,-2.575,0.725,-1,0
9,14,-2.525,0.725,-1,0
10,14,-2.475,0.725,-1,0
11,14,-2.425,0.725,-1,0
12,14,-2.375,0.725,-1,0
13,14,-2.325,0.725,-1,0
14,14,-2.275,0.725,-1,0
15,14,-2.225,0.725,-1,0
16,14,-2.175,0.725,-1,0
17,14,-2.125,0.725,-1,0
18,14,-2.075,0.725,-1,0
19,14,-2.025,0.725,-1,0
20,14,-1.975,0.725,-1,0
21,14,-1.925,0.725,-1,0
22,14,-1.875,0.725,-1,0
23,14,-1.825,0.725,-1,0
24,14,-1.775,0.725,-1,0
25,14,-1.725,0.725,-1,0
26,14,-1.675,0.725,-1,0
27,14,-1.625,0.725,-1,0
28,14,-1.575,0.725,-1,0
29,14,-1.525,0.725,-1,0
30,14,-1.475,0.725,-1,0
31,14,-1.425,0.725,-1,0
32,14,-1.375,0.725,-1,0
33,14,-1.325,0.725,-1,0
34,14,-1.275,0.725,-1,0
35,14,-1.225,0.725,-1,0
36,14,-1.175,0.725,-1,0
37,14,-1.125,0.725,-1,0
38,14,-1.075,0.725,-1,0
39,14,-1.025,0.725,-1,0
40,14,-0.975,0.725,-1,0
41,14,-0.925,0.725,-1,0
42,14,-0.875,0.725,-1,0
43,14,-0.825,0.725,-1,0
44,14,-0.775,0.725,-1,0
45,14,-0.725,0.725,-1,0
46,14,-0.675,0.725,-1,0
47,14,-0.625,0.725,-1,0
48,14,-0.575,0.725,-1,0
49,14,-0.525,0.725,-1,0
50,14,-0.475,0.725,-1,0
51,14,-0.425,0.725,-1,0
52,14,-0.375,0.725,-1,0
53,14,-0.325,0.725,-1,0
54,14,-0.275,0.725,-1,0
55,14,-0.225,0.725,-1,0
56,14,-0.175,0.725,-1,0
57,14,-0.125,0.725,-1,0
58,14,-0.075,0.725,-1,0
59,14,-0.025,0.725,-1,0
60,14,0.025,0.725,3726,29
61,14,0.075,0.725,-1,0
62,14,0.125,0.725,-1,0
63,14,0.175,0.725,22538,2
64,14,0.225,0.725,27763,4
65,14,0.275,0.725,23344,1
66,14,0.325,0.725,1427,8
67,14,0.375,0.725,42288,1
68,14,0.425,0.725,-1,0
69,14,0.475,0.725,-1,0
70,14,0.525,0.725,-1,0
71,14,0.575,0.725,-1,0
72,14,0.625,0.725,9672,1
73,14,0.675,0.725,-1,0
74,14,0.725,0.725,35160,1
75,14,0.775,0.725,-1,0
76,14,0.825,0.725,48741,3
77,14,0.875,0.725,27497,2
78,14,0.925,0.725,28407,2
79,14,0.975,0.725,40363,1
80,14,1.025,0.725,57571,3
81,14,1.075,0.725,6092,4
82,14,1.125,0.725,10650,6
83,14,1.175,0.725,68064,4
84,14,1.225,0.725,599,9
85,14,1.275,0.725,38944,6
86,14,1.325,0.725,28990,3
87,14,1.375,0.725,-1,0
88,14,1.425,0.725,-1,0
89,14,1.475,0.725,-1,0
90,14,1.525,0.725,-1,0
91,14,1.575,0.725,-1,0
92,14,1.625,0.725,-1,0
93,14,1.675,0.725,-1,0
94,14,1.725,0.725,-1,0
95,14,1.775,0.725,-1,0
96,14,1.825,0.725,-1,0
97,14,1.875,0.725,-1,0
98,14,1.925,0.725,-1,0
99,14,1.975,0.725,-1,0
100,14,2.025,0.725,-1,0
101,14,2.075,0.725,-1,0
102,14,2.125,0.725,-1,0
103,14,2.175,0.725,-1,0
104,14,2.225,0.725,-1,0
105,14,2.275,0.725,-1,0
106,14,2.325,0.725,-1,0
107,14,2.375,0.725,-1,0
108,14,2.425,0.725,-1,0
109,14,2.475,0.725,-1,0
110,14,2.525,0.725,-1,0
111,14,2.575,0.725,-1,0
112,14,2.625,0.725,-1,0
113,14,2.675,0.725,-1,0
114,14,2.725,0.725,-1,0
115,14,2.775,0.725,-1,0
116,14,2.825,0.725,-1,0
117,14,2.875,0.725,-1,0
118,14,2.925,0.725,-1,0
119,14,2.975,0.725,-1,0
0,15,-2.975,0.775,-1,0
1,15,-2.925,0.775,-1,0
2,15,-2.875,0.775,-1,0
3,15,-2.825,0.775,-1,0
4,15,-2.775,0.775,-1,0
5,15,-2.725,0.775,-1,0
6,15,-2.675,0.775,-1,0
7,15,-2.625,0.775,-1,0
8,15,-2.575,0.775,-1,0
9,15,-2.525,0.775,-1,0
10,15,-2.475,0.775,-1,0
11,15,-2.425,0.775,-1,0
12,15,-2.375,0.775,-1,0
13,15,-2.325,0.775,-1,0
14,15,-2.275,0.775,-1,0
15,15,-2.225,0.775,-1,0
16,15,-2.175,0.775,-1,0
17,15,-2.125,0.775,-1,0
18,15,-2.075,0.775,-1,0
19,15,-2.025,0.775,-1,0
20,15,-1.975,0.775,-1,0
21,15,-1.925,0.775,-1,0
22,15,-1.875,0.775,-1,0
23,15,-1.825,0.775,-1,0
24,15,-1.775,0.775,-1,0
25,15,-1.725,0.775,-1,0
26,15,-1.675,0.775,-1,0
27,15,-1.625,0.775,-1,0
28,15,-1.575,0.775,-1,0
29,15,-1.525,0.775,-1,0
30,15,-1.475,0.775,-1,0
31,15,-1.425,0.775,-1,0
32,15,-1.375,0.775,-1,0
33,15,-1.325,0.775,-1,0
34,15,-1.275,0.775,-1,0
35,15,-1.225,0.775,-1,0
36,15,-1.175,0.775,-1,0
37,15,-1.125,0.775,-1,0
38,15,-1.075,0.775,-1,0
39,15,-1.025,0.775,-1,0
40,15,-0.975,0.775,-1,0
41,15,-0.925,0.775,-1,0
42,15,-0.875,0.775,-1,0
43,15,-0.825,0.775,-1,0
44,15,-0.775,0.775,-1,0
45,15,-0.725,0.775,-1,0
46,15,-0.675,0.775,-1,0
47,15,-0.625,0.775,-1,0
48,15,-0.575,0.775,-1,0
49,15,-0.525,0.775,-1,0
50,15,-0.475,0.775,-1,0
51,15,-0.425,0.775,-1,0
52,15,-0.375,0.775,-1,0
53,15,-0.325,0.775,-1,0
54,15,-0.275,0.775,-1,0
55,15,-0.225,0.775,-1,0
56,15,-0.175,0.775,-1,0
57,15,-0.125,0.775,-1,0
58,15,-0.075,0.775,-1,0
59,15,-0.025,0.775,-1,0
60,15,0.025,0.775,3116,33
61,15,0.075,0.775,7742,2
62,15,0.125,0.775,-1,0
63,15,0.175,0.775,89487,1
64,15,0.225,0.775,1685,2
65,15,0.275,0.775,71688,2
66,15,0.325,0.775,35771,2
67,15,0.375,0.775,14131,9
68,15,0.425,0.775,66026,2
69,15,0.475,0.775,-1,0
70,15,0.525,0.775,-1,0
71,15,0.575,0.775,-1,0
72,15,0.625,0.775,-1,0
73,15,0.675,0.775,7840,2
74,15,0.725,0.775,4883,4
75,15,0.775,0.775,4813,4
76,15,0.825,0.775,2460,5
77,15,0.875,0.775,33911,1
78,15,0.925,0.775,10492,3
79,15,0.975,0.775,-1,0
80,15,1.025,0.775,-1,0
81,15,1.075,0.775,4653,1
82,15,1.125,0.775,8626,4
83,15,1.175,0.775,14955,6
84,15,1.225,0.775,41246,3
85,15,1.275,0.775,11424,7
86,15,1.325,0.775,20846,8
87,15,1.375,0.775,3828,4
88,15,1.425,0.775,-1,0
89,15,1.475,0.775,-1,0
90,15,1.525,0.775,-1,0
91,15,1.575,0.775,-1,0
92,15,1.625,0.775,-1,0
93,15,1.675,0.775,-1,0
94,15,1.725,0.775,-1,0
95,15,1.775,0.775,-1,0
96,15,1.825,0.775,-1,0
97,15,1.875,0.775,-1,0
98,15,1.925,0.775,-1,0
99,15,1.975,0.775,-1,0
100,15,2.025,0.775,-1,0
101,15,2.075,0.775,-1,0
102,15,2.125,0.775,-1,0
103,15,2.175,0.775,-1,0
104,15,2.225,0.775,-1,0
105,15,2.275,0.775,-1,0
106,15,2.325,0.775,-1,0
107,15,2.375,0.775,-1,0
108,15,2.425,0.775,-1,0
109,15,2.475,0.775,-1,0
110,15,2.525,0.775,-1,0
111,15,2.575,0.775,-1,0
112,15,2.625,0.775,-1,0
113,15,2.675,0.775,-1,0
114,15,2.725,0.775,-1,0
115,15,2.775,0.775,-1,0
116,15,2.825,0.775,-1,0
117,15,2.875,0.775,-1,0
118,15,2.925,0.775,-1,0
119,15,2.975,0.775,-1,0
0,16,-2.975,0.825,-1,0
1,16,-2.925,0.825,-1,0
2,16,-2.875,0.825,-1,0
3,16,-2.825,0.825,-1,0
4,16,-2.775,0.825,-1,0
5,16,-2.725,0.825,-1,0
6,16,-2.675,0.825,-1,0
7,16,-2.625,0.825,-1,0
8,16,-2.575,0.825,-1,0
9,16,-2.525,0.825,-1,0
10,16,-2.475,0.825,-1,0
11,16,-2.425,0.825,-1,0
12,16,-2.375,0.825,-1,0
13,16,-2.325,0.825,-1,0
14,16,-2.275,0.825,-1,0
15,16,-2.225,0.825,-1,0
16,16,-2.175,0.825,-1,0
17,16,-2.125,0.825,-1,0
18,16,-2.075,0.825,-1,0
19,16,-2.025,0.825,-1,0
20,16,-1.975,0.825,-1,0
21,16,-1.925,0.825,-1,0
22,16,-1.875,0.825,-1,0
23,16,-1.825,0.825,-1,0
24,16,-1.775,0.825,-1,0
25,16,-1.725,0.825,-1,0
26,16,-1.675,0.825,-1,0
